artist_name,musicality,key,acoustics,randomness,duration_ms,influence_num
La Sonora Dinamita,24.09762964,9,0.130648003,0.098577778,209299.4444,2
Christian Death,28.65817963,4,0.010487056,0.202605556,192247.4444,9
Bay City Rollers,27.85914814,7,0.097860268,0.110088889,193274.4444,11
Gov't Mule,27.33881482,10,0.158890723,0.158505556,384407.4444,2
Ben Folds Five,26.65231482,7,0.126726917,0.109072223,247520,4
Frankie Avalon,23.09940742,7,0.361357184,0.115477778,155796.8889,5
Franz Waxman,13.61575648,7,0.789416667,0.106988889,282865,6
Mac Davis,19.3912037,2,0.132859024,0.11245,212006,2
Eric Carmen,27.5630926,7,0.283970182,0.127944445,264795.6667,1
Generation X,32.31368519,4,0.064098151,0.2231,246786.6667,11
Janie Fricke,22.94487036,11,0.35284549,0.074361111,187614.8889,5
David Gray,29.31566667,0,0.126955335,0.073383334,306108.1111,12
John Mayall,26.18877777,5,0.454905556,0.412238889,426820.5556,28
Saliva,31.08744444,6,0.072407056,0.106733334,232038.3333,3
Lennie Tristano,13.76792593,0,0.961333333,0.091877778,260262.1111,8
Dexys Midnight Runners,27.59299075,2,0.174296417,0.176188889,216914.1667,7
Lucky Dube,24.96664815,11,0.173253022,0.092366667,241619.3333,1
Johnny Hallyday,24.67,4,0.236621847,0.141711112,196706,2
Hot Chocolate,24.60274075,10,0.233317222,0.107416667,258011.8889,7
Hot Tuna,23.25155556,2,0.254516683,0.202394445,268287.4444,10
Procol Harum,25.68842593,0,0.243648767,0.094177778,247902.2222,17
Roger,24.0184537,7,0.062999205,0.116197222,341980.7778,6
Penguin Cafe Orchestra,24.8616937,2,0.888777778,0.094583334,277605.7778,4
Vanilla Fudge,23.25471296,4,0.1176585,0.154861111,321691.7778,22
Marvin Sease,25.04514814,7,0.091493634,0.064605556,369020.7778,1
Rare Earth,26.38207408,2,0.10775998,0.163383334,354204.6667,7
Ray Brown,16.49762407,8,0.627521667,0.091177778,305897.8889,11
Rich Mullins,19.40285185,6,0.18237576,0.086172222,229093.2222,3
K.T. Oslin,21.15468518,0,0.175309305,0.073794445,244395.4444,2
Placebo,32.8432426,10,0.152712028,0.09355,242164.4444,10
KMFDM,27.50868519,6,0.241186335,0.192905556,308580.8889,8
Kay Thompson,22.56835186,9,0.435777778,0.213427778,228764.3333,1
Mastodon,28.96133334,2,0.227541261,0.104688889,246725.8889,1
Newsboys,33.40753703,2,0.039562461,0.146788889,240817,5
Odyssey,23.83488889,7,0.097401723,0.174588889,290625.3333,1
The Mills Brothers,21.87864815,7,0.508247669,0.104905556,174211.5556,35
The Monks,24.83264814,0,0.200977667,0.118061111,158574.8889,11
Midnight Oil,28.77568518,4,0.015775671,0.104505556,270116.5556,5
The Suicide Machines,25.87190741,9,0.003109846,0.141933334,155894.8889,5
Arthur Russell,24.46619815,7,0.210120611,0.123405556,275503.6667,7
Orange Juice,24.92044445,11,0.029041322,0.071311111,230488.6667,19
Orleans,25.3167963,4,0.163855991,0.101177778,211672.4444,2
The Ravens,19.56059075,0,0.509192095,0.117444444,170967.3333,5
Our Lady Peace,32.72953704,6,0.008094161,0.100461111,240009.7778,3
Archie Shepp,20.55047778,10,0.363090734,0.169191667,416702.5556,3
The Verve,29.21012407,9,0.104161633,0.111688889,315845.8889,14
Ti脙芦sto,31.58223703,1,0.109126158,0.097991667,222510.9444,3
Toadies,26.09481482,11,0.083084064,0.10375,206525.8889,1
The Bouncing Souls,28.8447037,7,0.016961478,0.169155556,173758.5556,1
Bruce Hornsby,22.47192593,7,0.204091279,0.087230556,308030.3889,9
Bush,30.53063704,11,0.036693386,0.119705556,261673.8889,11
Candlemass,24.12804075,4,0.015521745,0.098783333,418610.5556,4
The Georgia Satellites,29.72216667,2,0.007593744,0.120961111,214380.7778,1
GWAR,25.43588889,1,0.087729204,0.191861111,242822.3333,6
Wilfrido Vargas,29.80872223,5,0.195847273,0.137805556,262540.3333,1
Fountains of Wayne,25.42766667,9,0.06513825,0.081038889,201577.6667,5
Donnie McClurkin,24.5722037,5,0.15909509,0.236433334,341899.9444,3
Skinny Puppy,22.80414814,11,0.070948056,0.102922222,325754.1111,14
Paul Stanley,25.75331481,6,0.082363622,0.122866667,228841.4444,5
Angela Bofill,22.88281481,0,0.18704596,0.081522223,268072.5556,6
Kid Koala,23.02174074,1,0.104245773,0.188961111,291155.5556,1
China Crisis,24.29459259,7,0.215632906,0.074083333,256573.4444,2
Clan of Xymox,25.9322963,10,0.194191889,0.0922,324601.3333,4
James McMurtry,27.90803703,11,0.196360584,0.076516667,355484.3333,2
Gene Watson,23.72644445,4,0.216205,0.096211112,185068.1111,1
Debbie Gibson,26.46264815,10,0.154332972,0.091194444,251031,9
Lee Dorsey,26.73705556,5,0.223128456,0.084305556,168532.3333,14
Delbert McClinton,22.78814814,9,0.148336466,0.164283334,238214.6667,8
Dillard & Clark,19.08512962,6,0.233124572,0.107644445,217773.4444,6
The Jones Girls,24.09970371,1,0.185318713,0.172738889,265620.8889,1
Lloyd Price,22.32483334,3,0.432982,0.104016667,147909.6667,8
Nick Lowe,25.05377777,7,0.165374539,0.16515,199899,12
Michael Hedges,20.32705741,0,0.787611111,0.067277778,257273.6667,6
Mickey & Sylvia,20.42107407,0,0.366728622,0.113516667,155071,1
Band of Horses,28.86964259,1,0.100628964,0.103333334,225677,1
The Smithereens,26.0662963,8,0.09624575,0.11985,228107.1111,7
The Style Council,26.22738888,7,0.226331368,0.081472223,234871.7778,2
Animal Collective,27.23822223,0,0.234109267,0.208744445,327414.3333,7
The Undertones,29.05183334,9,0.019513574,0.104111111,157660.7778,12
Thomas Dolby,25.2037963,9,0.086992689,0.072338889,267630.2222,9
Captain & Tennille,24.3085,7,0.291775583,0.114277778,215702.2222,7
Buddy Miles,24.82018518,11,0.232886156,0.120588889,281511.1111,5
Leona Lewis,29.44289259,5,0.19144655,0.082705556,252659.1111,1
Local Natives,26.08622222,11,0.118819661,0.111816667,236242.7778,1
James Blake,30.07126389,7,0.415494732,0.115494445,220815.1111,2
Ani DiFranco,24.46187254,7,0.277547203,0.114894118,273335.7059,14
Crash Test Dummies,28.22540197,3,0.08668894,0.20992353,256501.7059,9
John Holt,23.18094117,9,0.152359809,0.117167647,207709.1176,19
MFSB,22.77608823,0,0.304829942,0.105702942,270543.5882,8
Robbie Williams,29.75096079,10,0.078071608,0.083338236,248061.8235,5
Kaleidoscope,20.13967647,7,0.078256494,0.097508824,239914.5294,2
Kaleidoscope,20.13967647,7,0.078256494,0.097508824,239914.5294,2
Nana Mouskouri,19.67306863,3,0.417357965,0.078364706,215847.8824,8
Keb' Mo',24.08768235,2,0.209154495,0.098873529,221484.7059,5
Nino Rota,18.27311667,1,0.911470588,0.064794118,163534,7
Jazmine Sullivan,26.77370589,8,0.131249412,0.109976471,242943.9412,1
Natasha Bedingfield,27.41161764,5,0.076859412,0.076347059,234992.0588,1
The Stanley Brothers,22.86002451,10,0.325238624,0.105202941,153176.4706,27
Willie Hutch,25.37444117,11,0.282552468,0.202229412,224095.0588,2
Al Di Meola,22.57108824,4,0.545029412,0.144058824,406221.3529,3
Al B. Sure!,22.36370588,10,0.103522382,0.077455882,276273.7059,14
Justice,28.10428824,2,0.199080853,0.269805883,258704.4118,2
Gerald Levert,27.52242157,10,0.13775915,0.117726471,302168,10
Clannad,24.32110156,9,0.553152264,0.066732353,223393.7059,8
Bananarama,29.05283333,7,0.127609072,0.180176471,204547.5294,9
Johnnie Ray,17.42781765,5,0.418865641,0.166714706,209463.3529,11
Wynton Marsalis,21.04682549,10,0.704888235,0.102958824,295501.1765,3
Pablo Cruise,24.0994375,9,0.037977719,0.09319375,246726.75,1
All-4-One,25.3175,8,0.14758385,0.10046875,255708.25,4
Sisq脙鲁,27.38128125,1,0.05306855,0.172471875,257874.875,1
Amerie,25.94414583,10,0.049392905,0.12484375,232475.125,1
Peaches & Herb,26.98920833,5,0.274520528,0.1182375,215550,1
The Sound,29.35875,7,0.050174238,0.12370625,248455,2
Pebbles,25.66916667,8,0.111367597,0.0858,319324.875,2
Steven Curtis Chapman,22.05027083,4,0.24003403,0.145925,271812,7
BoDeans,25.829625,9,0.076540257,0.11425625,226991.625,5
The Blackbyrds,24.55910417,5,0.060123257,0.061225,278736.625,2
Blue Cheer,22.22060417,2,0.181533932,0.09911875,260575,28
Big Maybelle,19.89841667,8,0.369991842,0.14999375,153181.875,9
Billy Joe Shaver,24.28629167,9,0.142028449,0.07970625,173027.75,18
The Kentucky Headhunters,27.98489583,9,0.111070544,0.10014375,208803.25,1
Bobby Charles,24.14472917,5,0.229806486,0.1581125,256951.5,7
Bob Weir,24.83122917,2,0.08530102,0.08590625,285500.125,11
King Pleasure,17.62858333,10,0.3667348,0.1174375,194956.625,3
Bill Monroe,23.61420833,9,0.565734375,0.14591875,163910.125,59
King Tubby,25.00858333,11,0.435197188,0.10204375,187355.0625,26
The Limeliters,21.89347083,2,0.390893989,0.41543125,217891.625,6
Klaatu,24.39124167,9,0.067406852,0.221325,279185.375,1
Concrete Blonde,27.47085417,4,0.051991673,0.13939375,290946.625,9
Corrosion of Conformity,25.61020833,5,0.039992945,0.10034375,274493.125,13
Ladysmith Black Mambazo,17.81109792,6,0.407563185,0.1222875,202074.875,5
Cheech & Chong,22.5416875,9,0.2095145,0.26770625,190378.125,7
Basia,22.1013125,0,0.121679647,0.103675,247958.375,5
Shabba Ranks,25.422875,7,0.032206788,0.234715625,257436.25,13
Crystal Gayle,24.17145208,6,0.321999688,0.10416875,185060,21
The Crystal Method,28.83060417,10,0.207714257,0.22284375,321553.375,2
Frankie Goes to Hollywood,27.0859375,11,0.107684475,0.1366375,355763.25,9
Enchantment,25.96127083,8,0.187471523,0.08645625,320906.625,1
Fear Factory,27.81108333,11,0.005131375,0.1185875,239593.25,13
Eels,27.66710417,9,0.331454875,0.1561625,169955,12
Wang Chung,25.7776875,0,0.093725275,0.1227875,257920.125,1
Webb Pierce,20.7471875,4,0.392099694,0.13983125,140295.75,20
John Conlee,23.378,7,0.218438685,0.16055625,184460,1
Days of the New,27.351125,6,0.056294668,0.09958125,296644.875,1
Little Willie John,20.881,10,0.38788475,0.11760625,158734.25,14
Los Huracanes del Norte,32.17460417,7,0.11558695,0.115075,186918.625,1
Lindsey Buckingham,27.44528333,5,0.169652728,0.26278125,201997.625,7
Rodney Crowell,24.43377083,7,0.250704473,0.086625,232915.75,14
Rufus Thomas,20.65570833,0,0.331700684,0.13148125,165770.75,23
Nanci Griffith,25.0249375,9,0.28497725,0.08274375,264328.5,9
Screeching Weasel,27.11675,6,0.021296673,0.1732125,141680.5,8
Vanessa Williams,21.98675417,3,0.268155657,0.12389375,241258.25,7
Mother Maybelle Carter,20.7721875,9,0.3758569,0.151325,188900.125,8
Karyn White,25.04020833,8,0.129741144,0.08096875,304206.75,1
Marty Stuart,27.60520833,7,0.119440748,0.101690625,184723.125,3
Next,26.02470833,7,0.04929375,0.13536875,261167.375,1
Overkill,23.56685417,9,0.110210394,0.1202,313393.375,1
Rey Ruiz,30.36604167,11,0.28220825,0.13861875,283951.75,1
The Maytals,28.3291875,1,0.066536913,0.0811125,191521.5,1
The Raincoats,24.0328125,9,0.286403752,0.15899375,191306.75,10
The Proclaimers,26.85229167,8,0.185500358,0.08406875,228228.625,7
Adam Ant,23.75020833,9,0.065266664,0.21791875,220406.625,8
'Til Tuesday,21.71152083,0,0.064428252,0.07986875,255213.5,4
Mtume,22.68085417,4,0.1049455,0.10749375,292161.625,1
Yoko Ono,26.5729,11,0.221230744,0.17658125,194104.875,10
Hatebreed,29.11410417,1,0.00425745,0.1189875,159701.875,14
The Troggs,25.60675,9,0.357170482,0.11553125,162311.625,13
moe.,27.3521875,7,0.1274891,0.1187125,349454.25,1
Sunny Day Real Estate,28.6281125,9,0.013332,0.10600625,305248.375,33
The Wallflowers,26.98827083,4,0.008999457,0.0824875,279161.75,2
Albert Collins,24.8784375,0,0.149805894,0.07445,272755,15
Tommy Roe,26.61075,4,0.111421765,0.07879375,141611.625,8
The Cardigans,28.919625,5,0.011714663,0.12918125,217058.25,11
Lyfe Jennings,24.22979167,10,0.265875064,0.21781875,243485.75,1
Willis Alan Ramsey,19.8234,7,0.381429819,0.08580625,224170,5
Willie Bobo,23.98983333,0,0.447097612,0.088575,208679.75,3
Terri Clark,26.6903125,10,0.07556875,0.0979,198073.25,4
Slint,26.77228958,7,0.369310088,0.06563125,357610,13
Billy Dean,28.98579167,9,0.164875715,0.10315625,207468.375,2
D.R.I.,24.43421042,4,0.0673023,0.157925,164655,4
LeVert,24.76258333,5,0.107647207,0.084340625,326184.125,2
El Tri,29.39529167,7,0.065582469,0.18508125,254015,1
Gabby Pahinui,18.61641667,11,0.333465,0.09736875,225806.375,2
Robert Goulet,16.71449167,9,0.412552099,0.11839375,176533.3125,2
Lowell George,22.3671875,2,0.212924447,0.0845625,217791.625,1
Peter Green,20.34272917,4,0.328364619,0.0901125,292630,6
Keane,30.1488375,9,0.109683525,0.1049875,230101.625,2
Regina Belle,23.83410417,6,0.234065025,0.14539375,265051.75,6
Michelle Branch,26.59447917,8,0.027913757,0.09170625,225713.375,2
Mint Condition,25.68795833,7,0.108292645,0.16634375,331685.5,1
Anti-Flag,30.93845833,10,0.050203226,0.13320625,154120,5
This Mortal Coil,28.83860208,9,0.472750115,0.1128,219971.625,3
Hilary Duff,27.66072917,4,0.070079855,0.12205625,216241.625,5
Easton Corbin,30.7317625,5,0.079350915,0.0960625,201838.5,1
The Wanted,28.53322917,7,0.051268095,0.1630375,198351.75,1
Skylar Grey,33.63135417,11,0.136177895,0.25500625,248693.125,1
King Curtis,24.47735777,9,0.5696,0.192196667,239829.4,16
Larry Carlton,23.97228889,7,0.511626667,0.072396667,324133.2667,5
Craig David,26.82009999,4,0.124351346,0.105426667,238793,1
Jack White,25.93675556,11,0.051749336,0.12366,200814.2667,2
Frankie Lymon,23.93306667,11,0.315933564,0.20784,139384.2,11
B脙漏la Fleck,23.5224,7,0.568294,0.114206667,239616.6667,11
Julian Bream,16.46105112,4,0.9167,0.077246667,244924.6,1
Djavan,25.70507777,9,0.224609617,0.1068,250392,1
Dottie West,21.55356445,4,0.201760128,0.13408,168092.8,4
Jessica Simpson,24.59253667,11,0.0492737,0.127253334,215793.8,6
Rufus & Chaka Khan,22.4121,11,0.152053824,0.170016667,257777.7333,1
Jerry Byrd,16.81939778,10,0.629712034,0.12624,193488,1
Karla Bonoff,25.48273333,2,0.249575716,0.069106667,236232.8667,2
Maria Beth脙垄nia,23.5798889,5,0.28473914,0.090023333,256350.2,5
Fourplay,23.17821111,4,0.536258447,0.065206667,334248.7333,2
Color Me Badd,30.83557778,6,0.08181255,0.08681,250526.3333,5
Don Cherry,20.23452222,8,0.332980327,0.08192,393824.4667,9
Maxi Priest,21.97102222,7,0.051519115,0.114366667,259481.4667,1
Orchestra Baobab,19.6868,9,0.453518534,0.103133334,455524.5333,2
Sleep,22.13219524,5,0.285183286,0.107107143,826952.2857,6
Supergrass,27.91219048,7,0.064960715,0.194942857,219402,7
Tex Williams,23.38209525,8,0.347220986,0.185528572,158470.5714,4
Soul Coughing,23.20052381,6,0.124981429,0.092828572,234880.1429,8
Steven Wright,20.6251619,1,0.409429137,0.836285715,223516.1429,3
Blue Rodeo,27.02245239,4,0.132534479,0.115778572,336615.1429,2
Ian & Sylvia,20.32021428,5,0.361291615,0.089257143,178125.7143,18
Keith Green,23.24509524,0,0.254073269,0.088064286,231589.1429,5
Kevin Ayers,23.50176191,0,0.336885295,0.125114286,294440,9
Lafayette Afro Rock Band,24.36776191,11,0.343382143,0.090478571,309513.7143,1
Labelle,21.62859523,2,0.292191015,0.118328572,241575.2857,14
The Dandy Warhols,27.84121429,9,0.1757173,0.110735715,234618.7143,1
Chuck Willis,22.35529762,5,0.404696092,0.131464286,153139,2
Jackie DeShannon,21.339,2,0.193553277,0.056435714,178818.8571,10
Cluster,23.27379523,10,0.790035715,0.123,277473.3571,8
Face to Face,30.66892857,0,0.006491336,0.159328572,178329.4286,5
The Crystals,27.9642619,9,0.301905641,0.120771429,158682.4286,6
The Deele,24.67964286,9,0.131031393,0.10345,285344.8571,1
Club Nouveau,25.48211905,0,0.074583672,0.109985715,307175.2857,3
Toots Thielemans,17.45540476,0,0.68251,0.131692857,179115.7143,1
Eva Cassidy,27.75117142,10,0.470043826,0.114857143,246272.2857,4
Eek-A-Mouse,22.34638096,0,0.099149236,0.151571429,247626.7143,10
Charlie Robison,27.79892857,7,0.098121429,0.106042858,285190.5714,2
Filter,25.14465477,7,0.108520968,0.257042858,342440.9286,4
Alton Ellis,24.32026191,7,0.112254404,0.13605,207310.4286,16
John Cage,14.31242417,5,0.880642858,0.095271429,283349.5,34
Della Reese,22.1282381,3,0.434014403,0.16405,201163.8571,1
Rita Coolidge,22.8349762,10,0.19509139,0.101985714,223794.1429,1
Ride,30.56876191,4,0.29473065,0.141835715,317164,18
Janis Ian,21.73578572,8,0.375944072,0.096578572,250864.5714,10
Joe Williams,20.89248214,0,0.415208364,0.140589286,209993.1429,10
Vin脙颅cius de Moraes,23.07200238,7,0.483950429,0.109092857,231540,9
M.I.A.,33.01529762,2,0.060014628,0.386414286,218578.1429,4
MDC,19.41342857,11,0.007601036,0.25285,105828,5
Robert Fripp,19.96804643,11,0.769879286,0.115564286,279164.5714,20
Johnny Nash,23.69871428,2,0.182010814,0.104392858,175590.4286,4
Ron Carter,19.99173571,0,0.755504464,0.082114286,392523.8571,10
Linton Kwesi Johnson,26.33690476,11,0.017307243,0.153542857,251199.8571,3
Lita Ford,25.99299999,5,0.027721283,0.133860714,258847.5714,7
Pescado Rabioso,22.07089048,9,0.211569027,0.149,253845.8571,1
Screaming Trees,31.55704762,7,0.000503029,0.130892857,251241.7143,11
Jermaine Jackson,24.7099881,1,0.177771892,0.079417858,280710.4286,6
Roy Buchanan,27.30000715,9,0.462493572,0.104678571,343175.1429,3
Primal Scream,23.45535714,6,0.135032893,0.1824,277445.5714,19
Nara Le脙拢o,20.52928571,11,0.328786069,0.101878572,167752.2857,1
Neu!,25.13774286,9,0.442081429,0.089242857,518895.2857,29
M.I.A.,33.01529762,2,0.060014628,0.386414286,218578.1429,4
Ram Jam,26.312,11,0.010161887,0.139171429,228742.8571,1
Nena,28.75830953,4,0.035409517,0.084407143,261045.7143,1
The Osmonds,25.51895238,7,0.268807415,0.16725,194380.8571,12
Milli Vanilli,21.8422619,10,0.022563929,0.171614286,293339,3
Ashley Tisdale,27.52080952,0,0.045470047,0.149617857,223238.2857,1
Texas Tornados,26.24411906,7,0.10783732,0.091892857,185480.1429,2
The Tymes,19.78135714,7,0.285034886,0.137728572,218228.5714,1
The Spencer Davis Group,27.22530953,9,0.103074043,0.164492857,168253.4286,5
Mon Rivera,20.83023809,7,0.353687814,0.073971429,172201.8571,2
The Slits,25.1672619,11,0.215530979,0.129564286,175807.5714,14
Adam Sandler,23.24759524,9,0.336408108,0.423242857,202233.1429,2
Archie Bell & the Drells,25.71392858,11,0.158818422,0.152585715,211335,9
Tim Hardin,20.07517143,9,0.413159286,0.085928571,152150.4286,31
David Cassidy,25.44655953,10,0.284464286,0.102575,178945.6429,2
Candi Staton,24.70630953,9,0.154880912,0.106321429,204426.8571,7
Hank Jones,14.79029167,0,0.841642858,0.089053572,266859,10
The Walker Brothers,23.18291667,9,0.167297515,0.124357143,260946.7143,5
Thursday,29.78859999,9,0.007040448,0.1308,247899.1429,3
Motion City Soundtrack,29.86319048,1,0.007558125,0.132207143,213102,3
Morcheeba,31.22476191,5,0.163719617,0.130942857,298735.2857,9
The Buckinghams,25.28295238,7,0.19742965,0.1642,152339,9
Damien Rice,25.80759047,0,0.30803746,0.085292857,274045.7143,4
Hawkwind,27.65819048,1,0.129840471,0.097178572,451497,21
Paul Bley,17.0545,5,0.823214286,0.090171429,209483.8571,8
Sly & Robbie,27.46216666,11,0.164500957,0.108392857,263354.2857,18
Soft Machine,22.77173809,9,0.584571429,0.100964286,545078.1429,23
Steve Lawrence,22.12925001,5,0.229859254,0.168757143,142785.7143,4
Silver Jews,23.64235714,0,0.300058,0.079557143,209843.7143,2
Sylvester,26.44790476,10,0.260664572,0.0747,374076.1429,10
The Exploited,26.94692857,7,0.020508747,0.200457143,172822.7143,12
Bill Justis,25.58745238,7,0.405797857,0.120135714,175405.7857,2
The Church,28.20535715,9,0.025511643,0.101521429,289651.2857,8
Billy Cobham,25.56104524,10,0.496057971,0.101064286,372173.1429,4
Little Jimmy Scott,17.75099285,10,0.318473572,0.115592858,150003.7143,18
La Ley,27.79892858,4,0.079478593,0.193971429,269796.2857,1
El General,27.13853571,11,0.054313968,0.114982143,260791.2857,5
El DeBarge,22.5255238,4,0.166554622,0.097,302468.8571,5
Elvin Bishop,23.52345238,10,0.068180572,0.1078,288018.8571,4
Eric Ben脙漏t,24.27165477,8,0.236688157,0.077182143,264486.7143,2
Grady Tate,22.47751428,5,0.688364286,0.100178572,308453.1429,3
Hoobastank,29.31639286,4,0.031764007,0.152471429,201537.4286,1
Scissor Sisters,27.56235715,9,0.049016065,0.127857143,235614.2857,2
k.d. lang,26.70033571,4,0.297406022,0.091842857,246948.5714,3
The Smothers Brothers,19.10274048,4,0.367785715,0.482378571,177681.8571,4
Montell Jordan,26.09669048,0,0.116987472,0.146717858,257716.1429,8
Morbid Angel,23.25478095,4,0.091359392,0.161814286,281054.7143,9
Timi Yuro,25.22554762,7,0.297903493,0.112028572,170649.7143,1
Buck Owens,27.11776191,9,0.20067235,0.078428572,146664.8571,42
Wilson Phillips,24.3110238,5,0.168344843,0.1041,263470.5714,1
Soul II Soul,21.90917949,6,0.051888654,0.100442308,256906.8462,9
The Corrs,32.31991026,5,0.176871476,0.1695,262172.3846,1
Black Box,26.77084615,9,0.109954019,0.063930769,301557.8462,1
Charlie Wilson,23.43464103,5,0.051578689,0.162776923,256997,3
Magic Sam,21.51058975,6,0.385917523,0.0939,215434.8462,8
Lee Ann Womack,28.10733334,3,0.158541185,0.091092308,245356,5
Delaney & Bonnie,23.74093589,2,0.140271016,0.239092308,216011.4615,7
Ernest Tubb,25.64389744,0,0.345726708,0.109265385,160582.0769,52
Charlie Palmieri,19.63073076,7,0.247893906,0.066107693,233102.0769,1
Deborah Cox,24.41296667,10,0.124647239,0.181611539,243796.6923,2
Jon Secada,28.07292307,1,0.105853477,0.127553846,273987.8462,6
Diego Torres,27.19901282,9,0.088985023,0.1569,254268.8462,1
Robyn,31.89223077,6,0.037414539,0.090788462,250618.5385,4
Lisa Stansfield,24.17711538,11,0.138513352,0.138507693,282840.8462,6
Jeri Southern,16.20368077,7,0.453439385,0.103630769,187154.9231,3
Maurice Jarre,20.93354744,7,0.504469231,0.114523077,178106.5385,7
Kathy Mattea,22.87653846,7,0.243773189,0.084703846,210572.2308,10
Dalva de Oliveira,16.92535898,10,0.604609439,0.198846154,170784.4615,3
Heaven 17,25.88523076,10,0.122943316,0.147846154,282811.2308,4
Beres Hammond,26.71784615,8,0.036708308,0.113788462,230022.5385,2
Howard Roberts,18.1260718,5,0.662040927,0.086307693,271420.8462,2
Tiffany,28.76279487,7,0.149124669,0.091207692,247817.4615,8
Daniel Santos,22.73188205,3,0.420383231,0.149323077,196273.4615,1
t.A.T.u.,28.88452777,5,0.1008088,0.090383333,213562.1667,1
Stan Levey,20.10267778,5,0.426067842,0.099716667,242520.8333,1
Sharon Jones & the Dap-Kings,28.60744445,10,0.201278327,0.094958334,224991,1
Spinal Tap,23.03797223,9,0.112683909,0.16605,196266.6667,10
Travis,27.21933333,4,0.036251934,0.097741667,234833.5,6
Tricky,23.77400001,0,0.204753608,0.147266667,303391.1667,12
Paula Cole,28.66700001,11,0.144022884,0.117066667,307306.5,2
Terry Callier,28.03316389,11,0.320440613,0.091325,298371.1667,12
The Action,25.79263889,2,0.204378967,0.1152,205064.5,10
Andy Monta脙卤ez,22.24827778,7,0.268919917,0.063325,292226.1667,3
Steve Vai,26.51791667,9,0.340833334,0.186608334,308106.6667,2
Edwin Starr,24.31855556,1,0.147747725,0.1542,193711.1667,4
Syl Johnson,20.85988889,9,0.1253772,0.0955,219573.3333,3
The Blue Nile,24.89293055,4,0.331120225,0.058041667,343564.5,7
The Marcels,24.43441667,7,0.344916667,0.068516667,141657.6667,1
Switch,17.75836111,11,0.325124771,0.116158333,341773.5,1
Betty Carter,17.74206667,5,0.389784488,0.184383334,228226.5,5
Bobby Hutcherson,22.56188333,6,0.709975,0.072833333,339322.1667,3
Billy Joe Royal,20.56908333,5,0.26150079,0.161416667,178820.1667,3
The Heptones,23.97522222,10,0.238789917,0.095283334,206630.6667,11
Commissioned,21.69761111,3,0.272311319,0.0861,292902.3333,5
Imogen Heap,26.00189167,1,0.342979056,0.077225,225187.3333,3
Jack DeJohnette,22.55086667,9,0.667333333,0.078516667,470502.5,2
Boots Randolph,22.46505556,7,0.74275,0.063816667,154771.3333,1
Cherrelle,21.79181944,11,0.1610095,0.184345833,311633.25,2
The Creation,21.70705556,11,0.092614353,0.115458333,178404.3333,9
James,28.27708333,0,0.007278829,0.131433334,217822.3333,9
Cory Morrow,24.81475001,7,0.085763775,0.085558334,243332.6667,1
Lalah Hathaway,21.94266667,11,0.224103867,0.051058333,297918,10
Eddie Hazel,24.16872222,9,0.387741667,0.1807,326864.5,6
Faron Young,27.71025,0,0.333893608,0.112783333,142703.6667,15
Duke Jordan,15.57498056,2,0.792833334,0.072358334,260355.6667,3
Earl Hooker,22.15088889,9,0.5379045,0.150533334,199288.5,5
BeBe & CeCe Winans,22.81427778,10,0.108987138,0.094983333,262271.6667,6
Clint Eastwood,15.730625,10,0.498026286,0.093541667,195175.6667,1
Hum,23.65973888,2,0.233824797,0.106658333,313033.3333,2
Lush,25.40398333,9,0.11669825,0.080008333,268733.3333,3
Eddie Harris,25.34924999,10,0.310673353,0.090458333,332821.8333,2
Franz Ferdinand,27.66694445,7,0.008567493,0.143258334,226713.3333,4
David Gates,24.13502778,8,0.280178125,0.103883334,265800,2
David Lanz,24.33158333,5,0.882416667,0.1051,330395.8333,2
Celtic Frost,30.06633333,11,0.372011,0.130291667,251451,18
Charles Tr脙漏net,22.33241666,0,0.500341,0.14805,189155.6667,4
Jars of Clay,21.75722222,7,0.0601492,0.0878,264193.5,4
Deana Carter,25.33116667,5,0.183416762,0.089758334,238713.1667,6
Lonnie Liston Smith,19.64925278,2,0.542746167,0.105858333,254488.8333,1
Sandi Patty,23.86833334,8,0.287090934,0.164295834,280722.1667,8
"Johnny ""Guitar"" Watson",20.55302778,3,0.13690115,0.143283334,278013.3333,12
Deuter,19.36406028,7,0.921083334,0.061241667,492598.6667,3
Sara Evans,30.19475,8,0.074075847,0.088141667,268246.6667,6
Savatage,23.13222222,0,0.124816417,0.140991667,323466.5,2
Marilyn Monroe,18.44,7,0.398527392,0.2064375,277906.6667,12
Richard & Linda Thompson,21.03455556,0,0.23101825,0.072283333,217706.8333,6
Roy Hamilton,17.23298056,10,0.407053083,0.15575,167473.3333,3
Linda Perhacs,20.33470277,7,0.732714167,0.071241667,197071.1667,6
Saves the Day,31.31277777,11,0.005926257,0.152583334,188366.5,10
Petula Clark,25.66747222,4,0.354833334,0.148933334,184088.8333,21
Ralph Tresvant,24.72741666,11,0.154446408,0.118466667,328088.5,1
Randy Crawford,25.13630555,2,0.306256057,0.101408334,248122.1667,6
Ralph Burns,20.06855555,10,0.638394167,0.243920834,363611.8333,1
Pinback,26.13422223,7,0.515418917,0.108425,239502.3333,2
Professor Longhair,26.91897222,0,0.271244409,0.124383334,199197.8333,18
Metric,31.30322222,9,0.0072438,0.106258334,246430,1
Matthew Sweet,28.84097222,6,0.003223246,0.080225,249670,6
Restless Heart,25.10588888,9,0.148610129,0.070641667,236613.3333,6
